ID,128 rate,256 rate,512 rate, E[score], E[sum]
166,0.9681713347523884,0.6331179518670055,0.018369328560047818,2042.9534388418306,361.09528663013106
167,0.9842368798866665,0.629598477466619,0.012325577627061778,2007.373371363387,355.9005525013182
168,0.9011851562197248,0.505719004878507,0.011773709628082942,1737.3683539123754,313.73926822760023
169,0.8718030891385458,0.4850324041724531,0.01136479768152779,1705.8987581859815,309.429421175702
170,0.9885840074616525,0.8259457717568155,0.025167358951358954,2412.3790268245953,415.2470941453115
171,0.8299952082244615,0.3179227550237244,0.001180874269469544,1363.8819726518484,265.0713151190065
172,0.008916290311327004,2.033929432811622e-06,1.2448291316708688e-14,319.55027603055373,100.79900117742208
173,0.9230327668525335,0.6384281198070432,0.02115989615986751,2106.500822693719,371.348304941939
174,0.6159571580585881,0.06768799241434044,2.7411230881326975e-05,962.1727818104318,208.39924809474635
175,0.8804649694743804,0.5909847433302992,0.01893197913807802,1972.6953880567685,351.86940775077727
176,0.9983375416841298,0.889633572342234,0.03201337899576079,2694.900249847426,457.0670299375945
177,0.900140223185873,0.33307335479798256,0.007333781917224454,1507.3987806317793,286.36896296726576
178,0.9669601395195659,0.6820530077595797,0.019572001432904006,2136.8912837801054,373.6444363228575
179,0.11876057748218169,0.0007727604584887414,3.4817792826758317e-09,575.5729789346772,149.102139609726
180,0.9378373743548682,0.21511027780133202,0.0,1351.0391139364406,263.1579586721066
181,0.9835507272735656,0.7573785454210522,0.02430773900172501,2375.8559461014047,409.89796009754326
182,0.9538163269197502,0.6363148855665981,0.017487249937746228,2088.96835045511,371.73647520496024
183,0.6733576469339773,0.03166250349532206,0.00011873292475857714,920.1572940639353,201.14148951966672
184,0.07202710267026258,0.00033350899522403637,2.1809653248029481e-10,423.8468655999138,120.02016483537074
185,0.8783377322371972,0.6039488701858037,0.018693647273065054,1977.9625554425959,350.40037508372774
186,0.7631406294323501,0.4005399863784241,0.005756262252153057,1495.636057753178,278.79425720316505
187,0.696149239625189,0.04332747841954048,3.769790381934386e-05,926.6322307495595,201.77772488219293
188,0.8564846572924849,0.6013770445093163,0.01935252822921286,1990.2125262345735,353.1363721676441
189,0.09005927016446577,0.00140454461124849,4.8944677089022473e-08,452.96348148479115,124.30306092423015
190,0.49847347742036824,0.05728053505511985,0.00011983023663517456,752.8343384037179,167.91614173574726
191,0.009590264279900482,1.4004760025128024e-05,4.776974869156547e-12,325.3116300651678,101.24964486961495
192,0.2707050960392796,0.007055946620770907,1.6607213071898133e-05,647.3301858383956,159.4636151608541
193,0.75526962496138,0.18784390993159822,0.0012193896968773568,1188.133270230062,240.20337948115903
194,0.02421318669342479,3.548183725844056e-05,1.167978197365065e-10,378.37223564238815,111.42944360753161
195,0.006239317947201526,6.75369081645764e-06,2.933483208847795e-12,277.8224612457355,91.56409743207803
196,0.8387903804769042,0.34033456320244765,0.001800118119066791,1501.1860562386714,284.03775779087385
200,0.940338771348484,0.6669920815329407,0.019113485871220866,2113.162046501962,369.22620217574206
201,0.18297702333282212,0.0009351176629997097,2.3807285719910695e-10,658.9302955757595,164.76131352044544
202,0.5785050808939994,0.0689234680300753,0.0012494411986308154,825.8491939892507,181.42264585220536
203,0.9694897098848161,0.7573926088599853,0.02539299614262151,2379.5976161401813,410.7265701786912
204,0.7760916464003192,0.08650063478087423,0.00010757019100550768,1112.0211259385762,232.48060149105515
205,0.7729162581137429,0.1156113136865317,0.0016636940721531696,1081.0624185103743,227.35361590443114
206,0.9073905077406322,0.47543208709789964,0.01025394204463642,1633.99771730917,301.4417838597082
207,0.8429285263742886,0.23596706750602903,0.0009219053476080352,1236.1207174441838,249.19520202009645
208,0.995469926959906,0.878732383738657,0.04261830564653659,2725.165449849991,463.1421833611928
209,0.8459777368477458,0.039973364085516015,0.0,1029.8476517292202,215.13506689332743
210,0.7963433845427937,0.26245241589293944,0.000978402042718136,1295.125882276073,250.7150463405716
211,0.9770244148268716,0.261216791562056,0.0,1493.6385388704966,286.68873732091066
212,0.9175976919556826,0.622341496486767,0.015372657441182533,1964.5534870656159,346.366344581629
213,0.9986675877209017,0.8681875121560203,0.03338591125205762,2670.1785791175976,454.7893741081728
214,0.8627216394881014,0.5930330820383756,0.014589620604431005,1887.3908841146458,334.8245663870685
215,0.9371550204546171,0.49950941169047863,0.009040422094997454,1759.7310910747985,319.36755124864925
216,0.9267477781788451,0.4943873073167446,0.009165275249433096,1740.5253344881892,316.0292297532477
217,0.9472890514321944,0.24659365452236584,0.0,1438.0056478833199,277.41655203158194
218,0.9626647841221189,0.6333783566681853,0.01615778531853759,2052.600807899679,360.97977177472865
219,0.9036346338219663,0.510583695299259,0.009272066601550315,1768.1810883169237,319.4384944698239
220,0.9850783722175462,0.6808750419346176,0.018070457296151702,2181.0919333704674,380.90551663427857
221,0.9527865624055611,0.6079884707754917,0.013192061118188247,1990.9417043886249,352.3985993492868
222,0.5447424638305463,0.12214224885418792,0.0007238211617477847,913.9663799857276,193.51483984272667
223,0.848447525390521,0.34420511336801113,0.00196655573895685,1512.1005109258576,284.35272000694033
224,0.8058887859406944,0.3165172151977332,0.002588744073120265,1346.3715765543182,256.4840848296764
225,0.8842000183112821,0.2282441538835799,0.0,1361.9661916807802,265.29576385011154
226,0.8294318200727991,0.33158481043855664,0.002512258730358889,1461.516712470063,275.95321167706766
227,0.8478810032144606,0.3432153514882077,0.0028993701313436383,1410.6498654566428,265.50509816053415
228,0.9239152786922485,0.5229771204673905,0.009783070438863634,1794.2582592202136,323.3728480404915
